cif;ciudad;cliente;codigo;cp;direccion;email;id;lat;lng;Nombre;notas;Provincia;Regimen;Telefono
;SANT VICENT DEL RASPEIG;;03020061;3690;CL.  GOYA, 12;03020061@edu.gva.es;;38,394411;-0,526578;CENTRE PRIV. ED. INF. 1er CICLE BAMBI;;Alacant;Priv.;965661625
;ALACANT;;03020083;3005;CL.  ISLA DE CORFÚ, 5;03020083@edu.gva.es;;38,356923;-0,506557;CENTRE ENS. PROFESSIONALS DE MÚSICA ALTER MUSICI;;Alacant;Priv.;968234659
;ALACANT;;03020095;3010;CL.  AGUSTÍN JIMÉNEZ NARVALAZ, S/N;03020095@edu.gva.es;;38,36544;-0,490086;CENTRE PRIV. ED. INF. 1er CICLE MI COLE;;Alacant;Priv.;965252189
;PILAR DE LA HORADADA;;03020101;3190;CL.  TRANSFORMADOR, 13;03020101@edu.gva.es;;37,860478;-0,786027;CENTRO PRIV. ED. INF. 1er CICLO LA PRADERA;;Alacant;Priv.;965351429
;ALBATERA;;03020125;3340;PZ.  PRÍNCIPE DE ASTURIAS,2 Y C/ LOPE DE VEGA, 6;03020125@edu.gva.es;;38,181137;-0,874778;CENTRO PRIV. ED. INF. 1er CICLO EL CATXIRULO;;Alacant;Priv.;966191436
;ELDA;;03020137;3600;CL.  PABLO IGLESIAS, 100;03020137@edu.gva.es;;38,475088;-0,791209;CENTRO PRIV. ED. INF. 1er CICLO DUENDES;;Alacant;Priv.;688703667
;ALCOI;;03020149;3804;PJ.  SABADELL, 20;03020149@edu.gva.es;;38,708922;-0,467318;CENTRE PRIV. ED. INF. 1er CICLE CHIQUITOS;;Alacant;Priv.;966332650
;ALACANT;;03020150;3005;CL.  DE LA MADRE ELISEA OLIVER, 2;03020150@edu.gva.es;;38,36236;-0,501593;CENTRE ENSENYAMENTS ESPORTIUS ACADEF;;Alacant;Priv.;669704587
;ELX;;03020162;3202;CL.  CAMPUS UNIV.M. HERNÁNDEZ -CIUD.DEPORTIVA, S/N;03020162@edu.gva.es;;38,276176;-0,69165;CENTRE ENSENYAMENTS ESPORTIUS FEMECV;;Alacant;Priv.;966658687
;EL CAMPELLO;;03020198;3560;CL.  HERNANDO DE SOTO, 2;03020198@edu.gva.es;;38,409785;-0,407655;CENTRE PRIV. ED. INF. 1er CICLE LUMIÈRE;;Alacant;Priv.;965944034
;PILAR DE LA HORADADA;;03020216;3190;CL.  ALICANTE, 22;03020216@edu.gva.es;;37,861935;-0,788993;CENTRO PRIV. ED. INF. 1er CICLO BUHITOS;;Alacant;Priv.;965352515
;SANTA POLA;;03020228;3130;CL.  ARGEL, 4;03020228@edu.gva.es;;38,197973;-0,56264;CENTRE PRIV. ED. INFANTIL CICLE NURSERY SCHOOL ANGELETS;;Alacant;Priv.;966181123
;CATRAL;;03020231;3158;CL.  ÓSCAR ESPLÁ, 9;03020231@edu.gva.es;;38,160443;-0,803745;ESCUELA PRIVADA DE DANZA LA CONSTANCIA;;Alacant;Priv.;965723368
;EL POBLE NOU DE BENITATXELL;;03020241;3726;PZ.  NOVA, 10;03020241@edu.gva.es;;38,731133;0,142846;E. DE DANSA MUNICIPAL DEL POBLE NOU DE BENITATXELL;;Alacant;Púb.;966493369
;SANT VICENT DEL RASPEIG;;03020265;3690;CL.  DOCTOR FLEMING, 43;03020265@edu.gva.es;;38,401083;-0,522265;CENTRE PRIV. ED. INF. 1er CICLE PETITS;;Alacant;Priv.;697785151
;DÉNIA;;03020277;3700;AV.  DOCTOR FLEMING, 5-B;03020277@edu.gva.es;;38,844613;0,106803;CENTRE PRIV. ED. INF. 1er CICLE EL CASTELLET;;Alacant;Priv.;633742390
;PETRER;;03020290;3610;CL.  ELX (LOCALS 5 i 6), 2-B;03020290@edu.gva.es;;38,483996;-0,77948;CENTRE PRIV. ED. INF. 1er CICLE LITTLE FRIENDS;;Alacant;Priv.;608896957 
;LA VILA JOIOSA;;03020307;3570;AV.  BENIDORM, 17-19;03020307@edu.gva.es;;38,510257;-0,226343;CENTRE PRIV. ED. INF. 1er CICLE ELS DONYETS;;Alacant;Priv.;966851671
;ELX;;03020320;3202;CL.  JOSÉ ANTONIO CAÑETE JUÁREZ, 13;03020320@edu.gva.es;;38,275578;-0,66945;CENTRE PRIV. ED. INF. 1er CICLE KID'S GARDEN;;Alacant;Priv.;966618180
;SAN MIGUEL DE SALINAS;;03020344;3193;CL.  FILIPINAS (URBANIZACIÓN BLUE LAGOON), 15;03020344@edu.gva.es;;37,9455;-0,775105;C. EXTRANJERO EL LIMONAR INTERNATIONAL SCHOOL VILLAMARTÍN;;Alacant;Priv.;966722821
;SANT VICENT DEL RASPEIG;;03020356;3690;CL.  LA HUERTA, 5;03020356@edu.gva.es;;38,400722;-0,519718;CENTRE PRIV. ED. INF. 1er CICLE DUENDES JUNIOR;;Alacant;Priv.;965049772
;LA VILA JOIOSA;;03020368;3570;CL.  CONCEPCIÓ ARAGONÉS (Local 2), 3;03020368@edu.gva.es;;38,511851;-0,232317;CENTRE PRIV. ED. INF. 1er CICLE LITTLETOWN;;Alacant;Priv.;671995838
;NOVELDA;;03020381;3660;CL.  ALFONSO X EL SABIO, 35;03020381@edu.gva.es;;38,381522;-0,774559;CENTRE PRIV. ED. INF. 1er CICLE NIÑO JESÚS;;Alacant;Priv.;965602253
;TORREVIEJA;;03020393;3184;CL.  NARCISO YEPES-URBANIZACIÓN EL CHAPARRAL, 4;03020393@edu.gva.es;;38,01161;-0,695892;CENTRO PRIV. ED. INF. 1er CICLO LA CASITA BILINGUAL SCHOOL;;Alacant;Priv.;966786566
;CALP;;03020423;3710;CL.  BENISSA, 2;03020423@edu.gva.es;;38,645702;0,044239;ESCOLA PRIVADA DE MÚSICA I DANSA CLAU DE FA;;Alacant;Priv.;616562422
;DÉNIA;;03020447;3700;AV.  VALENCIA, 26;03020447@edu.gva.es;;38,839745;0,100759;CENTRE PRIV. ED. INF. 1er CICLE BOMBONETS;;Alacant;Priv.;966174222
;ASPE;;03020459;3680;CL.  PINTOR PASTOR CALPENA (LOCAL 1), 17;03020459@edu.gva.es;;38,338206;-0,765278;CENTRO PRIV. ED. INF. 1er CICLO FUN GARDEN;;Alacant;Priv.;605010155
;TORREVIEJA;;03020496;3181;CL.  UNIÓN MUSICAL TORREVEJENSE, 55-1ª;03020496@edu.gva.es;;37,979189;-0,680957;ESCUELA PRIVADA DE MÚSICA UNIÓN MUSICAL TORREVEJENSE;;Alacant;Priv.;965718094
;NOVELDA;;03020502;3660;CL.  POETA GARCÍA LORCA, 21;03020502@edu.gva.es;;38,388041;-0,760715;CENTRE PRIV. ED. INF. 1er CICLE NANOS 2;;Alacant;Priv.;633611890
;ALMORADÍ;;03020514;3160;AV.  PRÍNCIPE DE ESPAÑA, 91;03020514@edu.gva.es;;38,11831;-0,786323;CENTRO PRIV. ED. INF. 1er CICLO LAS CASITAS;;Alacant;Priv.;722663563
;ALACANT;;03020526;3112;CL.  CALIGUA, 6;03020526@edu.gva.es;;38,395109;-0,489229;CENTRE PRIV. ED. INF. 1er CICLE LITTLE LAND;;Alacant;Priv.;638008760
;ALCOI;;03020538;3804;AV.  JUAN GIL ALBERT, 6;03020538@edu.gva.es;;38,705352;-0,473265;CENTRE ENSENYAMENTS ESPORTIUS ALTORENDIMIENTO;;Alacant;Priv.;966337135
;EL VERGER;;03020541;3770;AV.  JUAN CARLOS I, S/N;03020541@edu.gva.es;;38,841529;0,015431;ESCOLA PRIVADA DE MÚSICA LÓPEZ CABRERA ESPAI DE MÚSICA JOVE;;Alacant;Priv.;606349680
;ALACANT;;03020551;3010;CL.  ROSELLÓ, 15;03020551@edu.gva.es;;38,36017;-0,489604;ESCOLA PRIVADA DE MÚSICA L'HARMONIA;;Alacant;Priv.;966304338
S0300126J;ALTEA;;03020587;3590;CL.  DIPUTACIÓN, 3;03020587@edu.gva.es;;38,605529;-0,04814;EI 1er CICLE MINI-MON;;Alacant;Púb.;966816505
;ORBA;;03020599;3790;CL.  LA PORTELLA, 2;03020599@edu.gva.es;;38,781528;-0,063037;CENTRE PRIV. ED. INF. 1er CICLE BOLQUERETS;;Alacant;Priv.;686051155
;ALACANT - VILLAFRANQUEZA;;03020605;3112;CL.  CASTELAR, 44;03020605@edu.gva.es;;38,384669;-0,492128;ESCOLA PRIVADA DE MÚSICA RAFAEL SEGURA GALÁN;;Alacant;Priv.;678540720
;ALACANT;;03020617;3540;AV.  COSTA BLANCA (LOCAL 1), 16;03020617@edu.gva.es;;38,359823;-0,431768;CENTRE PRIV. ED. INF. 1er CICLE KID'S GARDEN;;Alacant;Priv.;965772068
;ALACANT;;03020629;3008;CL.  ECUADOR (URB. ISLA TABARCA/SAN GABRIEL), 2-B;03020629@edu.gva.es;;38,331295;-0,507917;CENTRE PRIV. ED. INF. 1er CICLE CHILDREN ISLA TABARCA;;Alacant;Priv.;965507889
;ALACANT;;03020630;3005;AV.  VICENTE BLASCO IBÁÑEZ, 1;03020630@edu.gva.es;;38,35177;-0,504738;CENTRE ENSENYAMENTS ESPORTIUS AFENTD;;Alacant;Priv.;965246272
;ALACANT;;03020642;3008;CL.  LAS METALURGIAS, 7;03020642@edu.gva.es;;38,337718;-0,516617;CENTRE PRIVAT FP IT METAL;;Alacant;Priv.;965280406
;SAN MIGUEL DE SALINAS;;03020666;3193;CL.  SANTA TERESA, 21;03020666@edu.gva.es;;37,980403;-0,787336;CENTRO PRIV. ED. INF. 1er CICLO LA NONNA BILINGUAL SCHOOL;;Alacant;Priv.;655197207
S0300124E;SANT JOAN D'ALACANT;;03020678;3550;AV.  MIGUEL HERNÁNDEZ, 9 AC;03020678@edu.gva.es;;38,390156;-0,437704;CEE PÚB. EL SOMNI;;Alacant;Púb.;965938470
;ORIHUELA - SAN BARTOLOME;;03020691;3314;CL.  RAMÓN Y CAJAL, 4;03020691@edu.gva.es;;38,096374;-0,861888;ESCUELA PRIVADA DE MÚSICA UNIÓN MUSICAL SAN BARTOLOMÉ;;Alacant;Priv.;965367094
;ASPE;;03020708;3680;CL.  SAN PEDRO, 17;03020708@edu.gva.es;;38,344028;-0,770028;ESCUELA PRIVADA DE MÚSICA S. M. Y CULT. VIRGEN DE LAS NIEVES;;Alacant;Priv.;610418483
;ALCOI;;03020711;3803;PZ.  DE ESPAÑA, 14;03020711@edu.gva.es;;38,698027;-0,473048;ESCOLA PRIVADA DE MÚSICA ORQUESTA SINFÓNICA ALCOYANA;;Alacant;Priv.;645575347
;ELX;;03020721;3202;AV.  DE LA UNIVERSITAT D'ELX, 37;03020721@edu.gva.es;;38,273099;-0,670971;CENTRE PRIV. ED. INF. 1er CICLE COTTON ALTABIX;;Alacant;Priv.;722890427
;ELX;;03020757;3203;CL.  MALLORCA, 6;03020757@edu.gva.es;;38,268469;-0,671915;CENTRE ENSENYAMENTS ESPORTIUS GM FOOTBALL ACADEMY;;Alacant;Priv.;910089832
;ALACANT;;03020769;3008;CL.  MÚSICO JOSÉ ALCARAZ PÉREZ- LOCAL 1, ;03020769@edu.gva.es;;38,330687;-0,514823;CENTRE PRIV. ED. INF. 1er CICLE ACUARELAS 2;;Alacant;Priv.;622578486
;ELX;;03020770;3202;AV.  DE LA UNIVERSIDAD, S/N;03020770@edu.gva.es;;38,27391;-0,68392;CENTRE ENSENYAMENTS ESPORTIUS FUTCOACH10 FORMACIÓN;;Alacant;Priv.;865523234
;DÉNIA;;03020800;3700;CM.  SANTA LUCÍA, 12;03020800@edu.gva.es;;38,83105;0,117191;CENTRE ENSENYAMENTS ESPORTIUS TÉCNICOS DE FÚTBOL DÉNIA;;Alacant;Priv.;670221655
;TORREVIEJA;;03020812;3180;CL.  LA PAZ, 143;03020812@edu.gva.es;;37,979315;-0,682762;ESCUELA DE MÚSICA S. M. CIUDAD DE TORREVIEJA LOS SALEROSOS;;Alacant;Priv.;610041718
;ALACANT;;03020848;3008;PZ.  FARMACÉUTICO LUIS GISBERT, 1;03020848@edu.gva.es;;38,338863;-0,505325;CENTRE PRIV. ED. INF. 1er CICLE PRINCESA MERCEDES BABEL;;Alacant;Priv.;965506447
;EL CAMP DE MIRRA;;03020851;3469;PZ.  DEL PARADOR, 10;03020851@edu.gva.es;;38,687535;-0,776151;ESCOLA PRIVADA DE MÚSICA BENEIXAMA-CAMP DE MIRRA;;Alacant;Priv.;965820524
;VILLENA;;03020861;3400;CL.  GELELA, 16;03020861@edu.gva.es;;38,638258;-0,86789;ESCUELA PRIVADA DE MÚSICA SOCIEDAD MUSICAL RUPERTO CHAPÍ;;Alacant;Priv.;659910320
;ORXETA;;03020873;3579;AV.  EUROPA, 2;03020873@edu.gva.es;;38,550189;-0,26315;CENTRE PRIV. ED. INF. 1er CICLE MAPA DE ADA I MONTESSORI;;Alacant;Priv.;696054973
;ELX;;03020885;3201;CL.  CONCEPCIÓN ARENAL, 73;03020885@edu.gva.es;;38,264173;-0,707371;CENTRE PRIV. ED. INF. 1er CICLE DOODLES;;Alacant;Priv.;637636942
;L'ALFÀS DEL PI;;03020897;3580;CL.  CALVARIO (LOCAL 1), 20;03020897@edu.gva.es;;38,581749;-0,104439;CENTRE PRIV. ED. INF. 1er CICLE EL NANO;;Alacant;Priv.;649838465
;CATRAL;;03020903;3158;CL.  ALMORADÍ, 53;03020903@edu.gva.es;;38,157223;-0,80306;CENTRO PRIV. ED. INF. 1er CICLO EL CAMINO;;Alacant;Priv.;678517885
;L'ORXA;;03020915;3860;CL.  VALL DE GALLINERA, 16;03020915@edu.gva.es;;38,842525;-0,310509;ESCOLA PRIVADA DE MÚSICA A TEMPO;;Alacant;Priv.;625794726
S0300127H;ELX;;03020927;3203;CL.  TAMARIT, 4;03020927@edu.gva.es;;38,263977;-0,677998;CEIP LES ARRELS;;Alacant;Púb.;966912575
;GATA DE GORGOS;;03020939;3740;CL.  DE LES SORTS (C. DELS POBLETS, S/N), 5;03020939@edu.gva.es;;38,775087;0,088497;CENTRE PRIV. ED. INF. 1er CICLE XIULET;;Alacant;Priv.;626554261
;TORREVIEJA;;03020940;3182;CL.  MARÍA ASUNTA, 6;03020940@edu.gva.es;;37,984148;-0,677569;CENTRO PRIV. ED. INF. 1er CICLO LA GRANOTA VERDA;;Alacant;Priv.;696843025
Q0300898D;L'ORXA;;03020952;3860;CL.  LA SAFOR, S/N;03020952@edu.gva.es;;38,844053;-0,30943;CRA RIU SERPIS;;Alacant;Púb.;966527530
S0300139C;CASTALLA;;03020964;3420;CL.  REVOLCADOR, 1;03020964@edu.gva.es;;38,59694;-0,67207;CEIP NÚMERO 2;;Alacant;Púb.;649877856
;ALCOI;;03020976;3804;CL.  TOMÀS LLÀCER, 2;03020976@edu.gva.es;;38,713204;-0,465798;CENTRE ENS. PROFESSIONALS DE DANSA  A3 DANZA;;Alacant;Priv.;966283502
;ALACANT;;03021014;3005;CL.  ISLA DE CORFÚ, 5;03021014@edu.gva.es;;38,356923;-0,506557;CENTRE ENSENYAMENTS ESPORTIUS ALICANTE ÉLITE SPORT;;Alacant;Priv.;673765266
;ELX;;03021026;3203;CL.  LLÍRIA, S/N;03021026@edu.gva.es;;38,264599;-0,673585;CENTRE PRIV. ED. INF. 1er CICLE CHUPETINES;;Alacant;Priv.;682382608
;VILLENA;;03021041;3400;CL.  GRAN CAPITÁN, 16;03021041@edu.gva.es;;38,637506;-0,869067;CENTRO PRIV. ED. INF. 1er CICLO ACUARELAS;;Alacant;Priv.;966843284
;SAX;;03021063;3630;CL.  HISTORIADOR BERNARDO HERRERO, 11-13;03021063@edu.gva.es;;38,534278;-0,823055;CENTRO PRIV. ED. INF. 1er CICLO MY FIRST SCHOOL;;Alacant;Priv.;665542241
;ELX;;03021075;3203;CL.  JOSÉ SERRANO AMBIT, 4;03021075@edu.gva.es;;38,266549;-0,680727;CENTRE PRIV. ED. INF. 1er CICLE LA CASITA DEL RELOJ;;Alacant;Priv.;965410833
;IBI;;03021087;3440;CL.  LOPE DE VEGA, 67;03021087@edu.gva.es;;38,619082;-0,575783;CENTRE PRIV. ED. INF. 1er CICLE LA CARRASCA;;Alacant;Priv.;653305091
;L'ALFÀS DEL PI;;03021099;3580;CM.  DE LA ERMITA, 12;03021099@edu.gva.es;;38,605055;-0,104078;CENTRE ESTRANGER ALTEA INTERNATIONAL SCHOOL;;Alacant;Priv.;625295634
;GUARDAMAR DEL SEGURA;;03021105;3140;CL.  MERCAT, 2;03021105@edu.gva.es;;38,085532;-0,650381;ESCOLA PRIVADA DE MÚSICA  AGRUPACIÓN MUSICAL;;Alacant;Priv.;966726044
S0300141I;SANTA POLA;;03021117;3130;CL.  MONTE DE SANTA POLA, S/N;03021117@edu.gva.es;;38,223187;-0,520305;IES GRAN ALACANT;;Alacant;Púb.;
;ELX;;03021129;3203;CL.  DOCTOR CARO, 103;03021129@edu.gva.es;;38,270311;-0,700866;CENTRE ESTRANGER FEDA MADRID;;Alacant;Priv.;913835830
;BANYERES DE MARIOLA;;03021130;3450;CL.  SANT JAUME, 6;03021130@edu.gva.es;;38,716032;-0,657925;ESCOLA PRIVADA DE MÚSICA TINA FERRE;;Alacant;Priv.;620764602
;RELLEU;;03021142;3578;CL.  LA COMA, 2;03021142@edu.gva.es;;38,589287;-0,312685;ESCOLA PRIVADA DE MÚSICA;;Alacant;Priv.;628441671
;ALACANT;;03021154;3540;CL.  MAESTRO JOSÉ GARBERÍ SERRANO, 11;03021154@edu.gva.es;;38,383443;-0,415621;CENTRE PRIV. ED. INF. 1er CICLE GOOGIE'S;;Alacant;Priv.;651618254
;TEULADA;;03021166;3724;CR.  MORAIRA A CALP, 324;03021166@edu.gva.es;;38,678788;0,108434;CENTRE PRIV. ED. INF. 1er CICLE MIMITOS;;Alacant;Priv.;628578081
;XIXONA;;03021178;3100;PZ.  CONVENTO, S/N;03021178@edu.gva.es;;38,542628;-0,506109;CENTRE PRIV. ED. INF. 1er CICLE ÁNGELES CUSTODIOS;;Alacant;Priv.;621268839
;ELDA;;03021208;3600;CL.  SAN IGNACIO DE LOYOLA, 19;03021208@edu.gva.es;;38,474012;-0,791965;CENTRO PRIV. ED. INF. 1er CICLO TALENTOS;;Alacant;Priv.;623139860
;BENIDORM;;03021211;3502;AV.  FINLANDIA (LOCALS 8,9,10), 2;03021211@edu.gva.es;;38,543084;-0,123772;CENTRE PRIV. ED. INF. 1er CICLE MY BIG KINGDOM;;Alacant;Priv.;622275866
;ELX - EL ALTET;;03021233;3195;AV.  DAMA DE ELCHE, 18;03021233@edu.gva.es;;38,272224;-0,538458;CENTRE PRIV. ED. INF. 1er CICLE MINI EDUCA +;;Alacant;Priv.;622350530
;ELX - TORRELLANO;;03021245;3320;CL.  DE LAS ESCUELAS, 18;03021245@edu.gva.es;;38,290073;-0,585874;CENTRE PRIV. ED. INF. 1er CICLE LOS GIRASOLES ALEJANDRÍA;;Alacant;Priv.;965681274
S0300131J;LLÍBER;;03021257;3729;CL.  LES ESCOLES, 9;03021257@edu.gva.es;;38,742678;0,007821;CRA TERRA DE RIURAUS;;Alacant;Púb.;965318495
;IBI;;03021348;3440;CL.  SANTA ELENA, 22;03021348@edu.gva.es;;38,626876;-0,569847;ESCOLA PRIVADA DE MÚSICA TALLER DE MÚSICA CASTELL VERMELL;;Alacant;Priv.;699106814
;MUTXAMEL;;03021351;3110;CL.  FRANCISCO MARTÍNEZ OTS, 3;03021351@edu.gva.es;;38,415494;-0,445338;ESCOLA PRIVADA DE MÚSICA;;Alacant;Priv.;965955418
;ORIHUELA;;03021361;3300;CL.  SOL, 1;03021361@edu.gva.es;;38,083517;-0,949728;ESCUELA PRIVADA DE MÚSICA Y DANZA  ACAMDO;;Alacant;Priv.;638893630
;XÀBIA;;03021385;3730;CL.  LIVERPOOL, 9;03021385@edu.gva.es;;38,785702;0,172243;CENTRE PRIV. ED. INF. 1er CICLE EL RIUET;;Alacant;Priv.;669934234
;ALACANT;;03021403;3008;CL.  ALCALDE LORENZO CARBONELL, 67;03021403@edu.gva.es;;38,338813;-0,515546;CENTRE PRIVAT FP MEDAC ALICANTE;;Alacant;Priv.;865888999
;SAN MIGUEL DE SALINAS;;03021415;3193;CL.  ALBACETE, URB. LAS COMUNICACIONES, S/N;03021415@edu.gva.es;;37,955189;-0,79804;CENTRO EXTRANJERO PHOENIX INTERNATIONAL SCHOOL;;Alacant;Priv.;965720785
;GATA DE GORGOS;;03021427;3740;CL.  SANT VICENT, 23;03021427@edu.gva.es;;38,771802;0,084168;ESCOLA PRIVADA DE MÚSICA CODA;;Alacant;Priv.;649248312
;ELX;;03021440;3203;CL.  PITAGORAS (C.JUAN NEGRIN-P.EMPRESARIAL), 16;03021440@edu.gva.es;;38,296137;-0,609509;CENTRE PRIV. ED. INF. 1er CICLE LA PETITA ESCOLA;;Alacant;Priv.;965680565
;EL POBLE NOU DE BENITATXELL;;03021464;3726;EN.  NORTE URB.CUMBRE DEL SOL (SECTOR IRIS), S/N;03021464@edu.gva.es;;38,728482;0,161173;CENTRE ESTRANGER THE LADY ELIZABETH SCHOOL SENIOR;;Alacant;Priv.;965790252
;XÀBIA;;03021488;3730;CL.  CANTALLOPS, 37;03021488@edu.gva.es;;38,782304;0,150792;CENTRE ESTRANGER XÀBIA INTERNATIONAL COLLEGE CANTALLOPS;;Alacant;Priv.;966471785
;SAX;;03021506;3630;CL.  SEVERO OCHOA, 4;03021506@edu.gva.es;;38,534996;-0,820675;CENTRO PRIV. ED. INF. 1er CICLO EL JARDÍN DE LA ALEGRÍA;;Alacant;Priv.;654483832
S0300136I;DÉNIA;;03021518;3700;CL.  FALUTX, S/N;03021518@edu.gva.es;;38,84708;0,092227;CIPFP DE DÉNIA;;Alacant;Púb.;965694890
;ALCOI;;03021543;3803;CL.  ESCULTOR PERESEJO, 7;03021543@edu.gva.es;;38,700653;-0,486661;CENTRE PRIV. ED. INF. 1er CICLE GARABATOS NATURA;;Alacant;Priv.;966526082
;ALACANT;;03021555;3005;CL.  CARMEN TATO, 15;03021555@edu.gva.es;;38,347414;-0,495026;CENTRE ESTRANGER CENTRO EDUCACIÓN RUSIA;;Alacant;Priv.;678093660
;MUTXAMEL;;03021567;3110;CL.  TOMATA, 29;03021567@edu.gva.es;;38,415837;-0,480582;CENTRE ESTRANGER MAR DE ESTRELLAS;;Alacant;Priv.;966190470
;XÀBIA;;03021579;3738;CL.  BOIX, 1;03021579@edu.gva.es;;38,745184;0,209759;CENTRE ESTRANGER EL MONTGÓ INTERNATIONAL WALDORF SCHOOL;;Alacant;Priv.;690952710
;PILAR DE LA HORADADA;;03021592;3190;CL.  MATAMOROS, 25;03021592@edu.gva.es;;37,863794;-0,796325;CENTRE PRIV. ED. INF. 1er CICLE BAMBI;;Alacant;Priv.;645958033
;ELX;;03021609;3201;PS.  DE LA JUVENTUD, 3;03021609@edu.gva.es;;38,264982;-0,700596;CENTRE PRIV. ED. INF. 1er CICLE INCLOU;;Alacant;Priv.;966661529
;ALACANT;;03021622;3540;CL.  VILA DE SANT JOAN D'ALACANT, 72;03021622@edu.gva.es;;38,37915;-0,429728;CENTRE PRIV. ED. INF. 1er CICLE SOMOS COLORES;;Alacant;Priv.;659037483
;VILLENA;;03021634;3400;PZ.  DEL ROLLO, 5-D;03021634@edu.gva.es;;38,62958;-0,862348;CENTRO PRIV. ED. INF. 1er CICLO GARABATTOS;;Alacant;Priv.;608838388
;ASPE;;03021646;3680;CL.  MAESTRO ALCOLEA, 1-3;03021646@edu.gva.es;;38,340276;-0,764939;ESCUELA PRIVADA DE MÚSICA LA ESPERANZA;;Alacant;Priv.;684063077
;ROJALES;;03021658;3170;AV.  DEL MAR,LOCAL 4,6,7-URB.PUEBLO BRAVO, 2-B;03021658@edu.gva.es;;38,052744;-0,707839;CENTRO EXTRANJERO WILLOW INTERNATIONAL SCHOOL;;Alacant;Priv.;865758026
S0300142G;TORREVIEJA;;03021661;3184;CL.  JAZMINES, 4;03021661@edu.gva.es;;37,989842;-0,69074;CEIP NÚMERO 14;;Alacant;Púb.;966545895
;BUSOT;;03021683;3111;CL.  EL PAL, 1;03021683@edu.gva.es;;38,484131;-0,416373;ESCOLA PRIVADA DE MÚSICA CANELOBRE;;Alacant;Priv.;605042525
;ALCOI;;03021695;3803;CL.  NA SAURINA D'ENTENÇA, 70;03021695@edu.gva.es;;38,703405;-0,477542;ESCOLA PRIVADA DE MÚSICA CRESCENDO;;Alacant;Priv.;650948088
Q0301007A;TORREVIEJA;;03021713;3183;PD.  DE LA LOMA, S/N;03021713@edu.gva.es;;38,004783;-0,677101;SECCIÓN DEL IES TORREVIGÍA EN TORREVIEJA;;Alacant;Púb.;965695750
;ALACANT;;03021725;3009;CL.  BEATO DIEGO DE CÁDIZ, 30;03021725@edu.gva.es;;38,372833;-0,501294;CENTRE PRIVAT FP MEDAC PASTORA;;Alacant;Priv.;965641055
;ELX;;03021737;3670;CL.  GRANJA DE ROCAMORA, 25;03021737@edu.gva.es;;38,301058;-0,676104;CENTRE ESTRANGER ESPACIO VIVO SCHOOL;;Alacant;Priv.;965790485
;ORIHUELA - DEHESA DE CAMPOAMOR;;03021750;3189;NC.  ., ;03021750@edu.gva.es;;0;0;CEIP NÚMERO 20;;Alacant;Púb.;
Q0301013I;SAN MIGUEL DE SALINAS;;03021786;3193;CL.  GALANT DELGADO, 32;03021786@edu.gva.es;;37,974714;-0,789399;CEE PÚB. SAN MIGUEL DE SALINAS;;Alacant;Púb.;966545845
;ALTEA;;03021816;3590;PD.  CAP NEGRET, 13,14;03021816@edu.gva.es;;38,612096;-0,035961;CENTRE ESTRANGER VICTORIOUS INTERNATIONAL BRITISH SCHOOL;;Alacant;Priv.;634806696
Q5355413E;CAÑADA;;03021828;3409;CL.  MANUEL OCAÑA VALVERDE, 1;03021828@edu.gva.es;;38,67262;-0,81372;CRA ELS CALDERONS;;Alacant;Púb.;965823085
S0300140A;NOVELDA;;03021831;3660;CL.  TIRSO DE MOLINA, 45;03021831@edu.gva.es;;38,387367;-0,770865;EI 1er CICLE RAMONA SIMÓN;;Alacant;Púb.;966545850
;ELX;;03021889;3206;CL.  ILLUECA, 1;03021889@edu.gva.es;;38,280329;-0,71292;CENTRE PRIVAT FP MEDAC ELCHE;;Alacant;Priv.;
Q6255002E;ALBOCÀSSER;;12000091;12140;AV.  JAUME I, 33;12000091@edu.gva.es;;40,357288;0,027831;CEIP JOAN DE BRUSCA;;Castelló;Púb.;964336045
Q6255155A;ALCALÀ DE XIVERT;;12000121;12570;CL.  FRANCESC SOSPEDRA, 4-A;12000121@edu.gva.es;;40,302391;0,222774;CEIP LO CAMPANAR;;Castelló;Púb.;964336050
Q6255005H;L'ALCORA;;12000133;12110;CL.  SANT AGUSTÍ, 2;12000133@edu.gva.es;;40,073995;-0,216561;CEIP FRANCISCO GRANGEL MASCARÓS;;Castelló;Púb.;964738255
Q6255004A;L'ALCORA;;12000145;12110;CL.  CALVARI, S/N;12000145@edu.gva.es;;40,077324;-0,215199;CEIP COMTE D'ARANDA;;Castelló;Púb.;964738305
;L'ALCORA;;12000157;12110;GL.  GLORIETA STA. MARÍA ROSA MOLAS, 1;12000157@edu.gva.es;;40,074508;-0,212152;CENTRE PRIVAT PUÉRTOLAS PARDO;;Castelló;Priv. Conc.;964360083
;L'ALCORA;;12000169;12110;PZ.  LA SALLE, 1;12000169@edu.gva.es;;40,078482;-0,212163;CENTRE PRIVAT LA SALLE;;Castelló;Priv. Conc.;964360079
Q6255159C;ALFONDEGUILLA;;12000194;12609;CL.  LA VALL D'UIXÓ, S/N;12000194@edu.gva.es;;39,83399;-0,272598;CEIP CASTRO;;Castelló;Púb.;964738310
Q6255007D;ALMASSORA;;12000212;12550;CL.  SANTÍSSIM CRIST, 71;12000212@edu.gva.es;;39,948914;-0,066068;CEIP RIU MILLARS;;Castelló;Púb.;964738315
