cif	ciudad	cliente	codigo	cp	direccion	email	id	lat	lng	Nombre	notas	Provincia	Regimen	Telefono
Q9655115E	BURJASSOT		46002441	46100	AV.  MARÍA ROS, 13	46002441@edu.gva.es		39,515339	-0,413575	CEIP LES SITGES		València	Púb.	961205825
Q4601189F	TORRENT		46029689	46900	CL.  CONSTITUCIÓN, 55	46029689@edu.gva.es		39,429141	-0,481168	CEIP LES TERRETES		València	Púb.	961205000
Q5355516E	DÉNIA		03009750	3700	PZ.  JAUME I, S/N	03009750@edu.gva.es		38,835542	0,10216	CEIP LES VESSANES		Alacant	Púb.	966428855
Q0300569A	DÉNIA		03015944	3700	AV.  RAMÓN ORTEGA, 13	03015944@edu.gva.es		38,838905	0,097504	CEIP LLEBEIG		Alacant	Púb.	966428890
Q6255093D	LA VALL D'UIXÓ		12002695	12600	CL.  TRAVESÍA ALBACETE, S/N	12002695@edu.gva.es		39,82756	-0,223015	CEIP LLEONARD MINGARRO		Castelló	Púb.	964738660
Q4601101A	BÉTERA		46027061	46117	CL.  LA COSTERA, 13	46027061@edu.gva.es		39,583515	-0,473002	CEIP LLOMA DEL MAS		València	Púb.	961606960
S4600313C	PATERNA - LLOMA LLARGA		46028545	46980	CL.  ESPÍGOL, S/N	46028545@edu.gva.es		39,510661	-0,432128	CEIP LLOMA LLARGA		València	Púb.	961207360
Q9655575J	VALÈNCIA - EL SALER		46015691	46012	AV.  ELS PINARS, S/N	46015691@edu.gva.es		39,38222	-0,330837	CEIP LLUÍS DE SANTÀNGEL		València	Púb.	962566420
Q9655536B	VALÈNCIA		46018345	46015	CL.  DOCTOR NICASIO BENLLOCH, 128	46018345@edu.gva.es		39,494261	-0,398619	CEIP LLUÍS GUARNER		València	Púb.	962566050
Q6255215C	SANT JORDI		12002208	12320	AV.  JOSÉ SORIANO RAMOS, S/N	12002208@edu.gva.es		40,511417	0,336537	CEIP LLUÍS TENA		Castelló	Púb.	964336445
Q9655644D	LA POBLA DE VALLBONA		46006801	46185	CL.  ALONSO PELECHA, 1	46006801@edu.gva.es		39,589468	-0,552943	CEIP LLUÍS VIVES		València	Púb.	962718125
Q9655707I	PAIPORTA		46015149	46200	CL.  MARQUÉS DEL TURIA, 59	46015149@edu.gva.es		39,428147	-0,424397	CEIP LLUÍS VIVES		València	Púb.	962565230
Q9655046B	ALZIRA		46000729	46600	CL.  CANONGE BERNAT BLASCO CARRERES, S/N	46000729@edu.gva.es		39,153676	-0,443466	CEIP LLUÍS VIVES		València	Púb.	962457525
Q9655045D	OLIVA		46005922	46780	PS.  JOAN FUSTER, 2	46005922@edu.gva.es		38,924845	-0,121963	CEIP LLUÍS VIVES		València	Púb.	962826580
Q9655017C	ONTINYENT		46006070	46870	AV.  LLOMBO, 44	46006070@edu.gva.es		38,817726	-0,612402	CEIP LLUÍS VIVES		València	Púb.	962919320
Q9655024I	BOCAIRENT		46002040	46880	CL.  JOSÉ PUIG, 8	46002040@edu.gva.es		38,764687	-0,616838	CEIP LLUÍS VIVES		València	Púb.	962919360
Q6255155A	ALCALÀ DE XIVERT		12000121	12570	CL.  FRANCESC SOSPEDRA, 4-A	12000121@edu.gva.es		40,302391	0,222774	CEIP LO CAMPANAR		Castelló	Púb.	964336050
Q5355307I	SANT JOAN D'ALACANT		03010636	3550	CL.  RAMON DE CAMPOAMOR, 23	03010636@edu.gva.es		38,393255	-0,437737	CEIP LO ROMERO		Alacant	Púb.	965937060
Q6255198A	NULES		12001964	12520	CL.  SAGRADA FAMILIA, S/N	12001964@edu.gva.es		39,85446	-0,152955	CEIP LOPE DE VEGA		Castelló	Púb.	964738590
Q9655109H	TORRENT		46008704	46900	CL.  DOCTOR FRANCISCO ROSELLO, 25	46008704@edu.gva.es		39,435754	-0,470663	CEIP LOPE DE VEGA		València	Púb.	961205530
Q9655067H	SOLLANA		46008042	46430	CL.  CRONISTA JUAN MOLERES IBOR, 4	46008042@edu.gva.es		39,279806	-0,387139	CEIP LÓPEZ MARCO		València	Púb.	961719010
Q5355182F	ALACANT - REBOLLEDO		03002241	3113	CL.  IGLESIA, 2	03002241@edu.gva.es		38,343941	-0,610522	CEIP LOS ALMENDROS		Alacant	Púb.	965937110
Q0300531A	ORIHUELA - DEHESA DE CAMPOAMOR		03015567	3189	CL.  NICOLÁS DE BUSSI, 41	03015567@edu.gva.es		37,937873	-0,739642	CEIP LOS DOLSES		Alacant	Púb.	966904210
Q9655432D	BICORP		46002039	46825	CL.  LOS PINOS, S/N	46002039@edu.gva.es		39,130568	-0,788291	CEIP LOS PINOS		València	Púb.	962249000
Q5355555C	ALACANT		03009701	3011	CL.  ORTEGA Y GASSET, 21-23	03009701@edu.gva.es		38,375581	-0,494044	CEIP LUCENTUM		Alacant	Púb.	965936310
Q9655003C	REQUENA		46007177	46340	CL.  JAIME DE JUAN, S/N	46007177@edu.gva.es		39,487491	-1,108947	CEIP LUCIO GIL FAGOAGA		València	Púb.	962339000
Q5355023B	ELX		03005173	3202	CL.  VIRGEN DE LA CABEZA, 3	03005173@edu.gva.es		38,269643	-0,694856	CEIP LUIS CERNUDA		Alacant	Púb.	966616010
Q5355200F	TIBI		03008587	3109	CL.  CASTALLA, S/N	03008587@edu.gva.es		38,532699	-0,574304	CEIP LUIS GOSÁLBEZ		Alacant	Púb.	966908195
Q5355218H	ELX		03004651	3204	CL.  PABLO PICASSO, S/N	03004651@edu.gva.es		38,254417	-0,704179	CEIP LUIS VIVES		Alacant	Púb.	966915250
Q6255248D	XILXES		12001666	12592	CL.  JUAN CARLOS I, 4	12001666@edu.gva.es		39,783237	-0,187486	CEIP LUIS VIVES		Castelló	Púb.	964738385
Q9655538H	VALÈNCIA		46012306	46007	CL.  CUENCA, 17	46012306@edu.gva.es		39,468277	-0,384809	CEIP LUIS VIVES		València	Púb.	962566270
Q9655406H	BENAGUASIL		46001679	46180	CL.  DEPÒSIT VELL, S/N	46001679@edu.gva.es		39,592089	-0,589163	CEIP LUIS VIVES		València	Púb.	962718000
Q9655324C	SILLA		46014911	46460	CL.  CERVANTES, 7	46014911@edu.gva.es		39,361511	-0,40901	CEIP LUIS VIVES		València	Púb.	961205380
Q9655200E	QUESA		46006902	46824	CL.  CANALEJAS, S/N	46006902@edu.gva.es		39,120451	-0,74073	CEIP LUIS VIVES		València	Púb.	962249005
Q5355366E	IBI		03010004	3440	PS.  DEL GELADORS, 50	03010004@edu.gva.es		38,621908	-0,567877	CEIP MADRE FELICIDAD BERNABEU		Alacant	Púb.	966527555
Q9655449H	CAMPORROBLES		46002507	46330	AV.  ESCUELAS, S/N	46002507@edu.gva.es		39,647939	-1,396337	CEIP MAESTRO AGUILAR		València	Púb.	962169125
Q6255028J	CASTELLÓ DE LA PLANA		12000868	12006	CL.  RÍO JUCAR, S/N	12000868@edu.gva.es		39,976462	-0,053097	CEIP MAESTRO ANTONIO ARMELLES DOMÉNECH		Castelló	Púb.	964739510
Q6255090J	CASTELLÓ DE LA PLANA		12000820	12003	CL.  TENERIAS, 40	12000820@edu.gva.es		39,985493	-0,030497	CEIP MAESTRO CANÓS SANMARTÍN		Castelló	Púb.	964739520
Q6255085J	CASTELLÓ DE LA PLANA		12001502	12006	GR.  GRUPO SAN BLAS C. TOSSAL DEL REI, S/N	12001502@edu.gva.es		39,982554	-0,070156	CEIP MAESTRO CARLOS SELMA		Castelló	Púb.	964739530
Q9655702J	ONTINYENT		46006082	46870	CL.  PINTOR SEGRELLES, S/N	46006082@edu.gva.es		38,818453	-0,601823	CEIP MAESTRO CARMELO RIPOLL		València	Púb.	962919325
Q9655395C	ANNA		46001451	46820	CL.  RAMÓN Y CAJAL, 18	46001451@edu.gva.es		39,021222	-0,646368	CEIP MAESTRO D. JAIME APARICIO PÉREZ		València	Púb.	962249835
Q6255072H	BENICARLÓ		12004382	12580	CL.  PORT, 39	12004382@edu.gva.es		40,417956	0,433187	CEIP MAESTRO EDUARDO MARTÍNEZ RÓDENAS		Castelló	Púb.	964336490
Q9655063G	ALGINET		46017407	46230	CL.  SANT MIQUEL, S/N	46017407@edu.gva.es		39,256947	-0,470073	CEIP MAESTRO EMILIO LUNA		València	Púb.	961719015
Q5355270I	ORIHUELA - LA MURADA		03007157	3315	AV.  DE LA LIBERTAD, S/N	03007157@edu.gva.es		38,172724	-0,959909	CEIP MAESTRO ISMAEL GARCÍA		Alacant	Púb.	966904290
Q9655716J	PEDRALBA		46006537	46164	CL.  SAN MIGUEL, S/N	46006537@edu.gva.es		39,607802	-0,725723	CEIP MAESTRO JUAN BERNIA		València	Púb.	962718120
Q6255261G	VILLAHERMOSA DEL RÍO		12002774	12124	CL.  LA TORRETA, S/N	12002774@edu.gva.es		40,202989	-0,419939	CEIP MAESTRO OLARIA		Castelló	Púb.	964738680
Q9655241I	ALAQUÀS		46016117	46970	CL.  LANJARÓN, 15	46016117@edu.gva.es		39,45273	-0,462327	CEIP MAESTRO SANCHIS ALMIÑANO		València	Púb.	962566540
Q9655678B	MISLATA		46014901	46920	CL.  XIRIVELLA, 21	46014901@edu.gva.es		39,471999	-0,420082	CEIP MAESTRO SERRANO		València	Púb.	962566820
Q4668010D	SAGUNT - EL PUERTO SAGUNTO		46007529	46520	CL.  PAPA ALEJANDRO VI, S/N	46007529@edu.gva.es		39,669431	-0,234532	CEIP MAESTRO TARAZONA		València	Púb.	962617315
Q9655002E	VENTA DEL MORO		46013955	46310	CL.  LAS CRUCES, 36	46013955@edu.gva.es		39,484228	-1,358174	CEIP MAESTRO VICTORIO MONTES		València	Púb.	962169130
Q9655343C	TAVERNES DE LA VALLDIGNA		46008339	46760	CL.  CID CAMPEADOR, 2	46008339@edu.gva.es		39,075795	-0,261249	CEIP MAGRANER		València	Púb.	962826480
Q9655539F	VALÈNCIA		46011533	46011	CL.  PICO DE TEIDE, 1-3	46011533@edu.gva.es		39,481301	-0,328785	CEIP MALVA-ROSA		València	Púb.	962565200
Q1200316F	CASTELLÓ DE LA PLANA		12006731	12006	CL.  CERAMISTA MANOLO SAFONT, 4	12006731@edu.gva.es		39,99181	-0,057582	CEIP MANEL GARCÍA GRAU		Castelló	Púb.	964558460
Q5355010I	ALACANT		03000709	3012	CL.  MONTERO RÍOS, 2	03000709@edu.gva.es		38,35745	-0,482196	CEIP MANJÓN-CERVANTES		Alacant	Púb.	965932515
Q5355466C	MUTXAMEL		03006542	3110	CL.  LAZARILLO DE TORMES, S/N	03006542@edu.gva.es		38,411277	-0,448941	CEIP MANUEL ANTÓN		Alacant	Púb.	965937125
Q5355434A	BENISSA		03003231	3720	AV.  DE MADRID, S/N	03003231@edu.gva.es		38,717595	0,056605	CEIP MANUEL BRU		Alacant	Púb.	965739040
Q5355153G	ALMORADÍ		03009981	3160	CL.  MAYOR, 88	03009981@edu.gva.es		38,105137	-0,798527	CEIP MANUEL DE TORRES		Alacant	Púb.	965290140
Q6255064E	VINARÒS		12004199	12500	CL.  YECLA, S/N	12004199@edu.gva.es		40,464001	0,467146	CEIP MANUEL FOGUET		Castelló	Púb.	964336485
Q9655294H	REQUENA - SAN ANTONIO		46007244	46390	PZ.  ESCUELAS, S/N	46007244@edu.gva.es		39,519647	-1,151755	CEIP MANUEL GARCÍA IZQUIERDO		València	Púb.	962339015
Q9655012D	VALÈNCIA - BENIFARAIG		46009009	46016	CL.  ALQUERIA GILET, S/N	46009009@edu.gva.es		39,530236	-0,380702	CEIP MANUEL GONZÁLEZ MARTÍ		València	Púb.	962566390
Q5355274A	ORIHUELA - HURCHILLO		03007042	3313	CR.  DE BIGASTRO, 4	03007042@edu.gva.es		38,059598	-0,92091	CEIP MANUEL RIQUELME		Alacant	Púb.	966904280
Q9655732G	L'OLLERIA		46017584	46850	CL.  SAN FELIPE, 1	46017584@edu.gva.es		38,915379	-0,545561	CEIP MANUEL SANCHIS GUARNER		València	Púb.	962249750
Q5355041D	BIAR		03003310	3410	CR.  DE ALCOI, S/N	03003310@edu.gva.es		38,628004	-0,756683	CEIP MARE DE DÉU DE GRÀCIA		Alacant	Púb.	965823090
Q6255061A	VINARÒS		12003146	12500	AV.  DE LA LLIBERTAT, S/N	12003146@edu.gva.es		40,471963	0,472024	CEIP MARE DE DÉU DE LA MISERICÒRDIA		Castelló	Púb.	964336465
Q5355489E	ONIL		03009373	3430	AV.  EUSEBIO SEMPERE, 3	03009373@edu.gva.es		38,624817	-0,680168	CEIP MARE DE DÉU DE LA SALUT		Alacant	Púb.	966527550
Q6255043I	MORELLA		12001897	12300	PS.  JAUME I, 1	12001897@edu.gva.es		40,619759	-0,104279	CEIP MARE DE DÉU DE LA VALLIVANA		Castelló	Púb.	964336210
Q9655008B	PICASSENT		46006641	46220	CL.  CARLOS ALBORS, 18	46006641@edu.gva.es		39,365053	-0,461705	CEIP MARE DE DÉU DE VALLIVANA		València	Púb.	961205760
Q9655618H	FOIOS		46004000	46134	CL.  FORN VELL, S/N	46004000@edu.gva.es		39,540662	-0,354513	CEIP MARE DE DÉU DEL PATROCINI		València	Púb.	961205745
Q9655435G	BONREPÒS I MIRAMBELL		46002076	46131	CL.  MACARELLA, S/N	46002076@edu.gva.es		39,520727	-0,364431	CEIP MARE DE DÉU DEL PILAR		València	Púb.	962566890
Q4601490H	ROTGLÀ I CORBERÀ		46036864	46816	CL.  RAMÓN BENEYTO, 1	46036864@edu.gva.es		39,006054	-0,562738	CEIP MARE DE DÉU DEL SOCORRO		València	Púb.	962249820
Q6255049F	SANT MATEU		12002211	12170	AV.  NUESTRA SEÑORA DE LOS ÁNGELES, 19	12002211@edu.gva.es		40,464042	0,1825	CEIP MARE DE DÉU DELS ÀNGELS		Castelló	Púb.	964336060
Q9655631A	EL GENOVÉS		46004292	46894	CL.   AUSIÀS MARCH, S/N	46004292@edu.gva.es		38,988143	-0,46657	CEIP MARE DE DÉU DELS DESEMPARATS		València	Púb.	962249690
Q9655643F	LA FONT DE LA FIGUERA		46004036	46630	CL.  MOLÍ, 57	46004036@edu.gva.es		38,805704	-0,878217	CEIP MARE DE DÉU DELS XICS		València	Púb.	962249685
Q5355481B	LA VILA JOIOSA		03009038	3570	CL.  JAIME SANTAOLALLA, S/N	03009038@edu.gva.es		38,512714	-0,228117	CEIP MARE NOSTRUM		Alacant	Púb.	966870860
Q4601057E	VALÈNCIA		46023900	46022	AV.  BLASCO IBÁÑEZ, 171	46023900@edu.gva.es		39,471997	-0,337293	CEIP MARE NOSTRUM		València	Púb.	961205560
Q9655337E	SUECA - MARENY DE BARRAQUETES		46008066	46419	CL.  DEL MAR, 8	46008066@edu.gva.es		39,245058	-0,263146	CEIP MARENY DE BARRAQUETES		València	Púb.	963428515
Q5355482J	LA VILA JOIOSA		03009361	3570	PD.  TORRETA, 43	03009361@edu.gva.es		38,514783	-0,230773	CEIP MARÍA FRANCISCA RUIZ MIQUEL		Alacant	Púb.	966870745
Q0300678J	PILAR DE LA HORADADA		03017311	3190	CL.  SAN JUAN, 40	03017311@edu.gva.es		37,865257	-0,784847	CEIP MARÍA MOLINER		Alacant	Púb.	966904160
Q9655196E	QUART DE POBLET		46003251	46930	CL.  GIMÉNEZ DEL RÍO Y TASSO, 1	46003251@edu.gva.es		39,481272	-0,447049	CEIP MARÍA MOLINER		València	Púb.	962566150
Q4601172B	SAGUNT - EL PUERTO SAGUNTO		46028636	46520	CL.  VENT D'ARBONES, S/N	46028636@edu.gva.es		39,669492	-0,218835	CEIP MARÍA YOCASTA RUÍZ AGUILERA		València	Púb.	962617230
Q5355045E	ELX		03010600	3204	CL.  PEDRO JUAN PERPIÑAN, 85	03010600@edu.gva.es		38,259084	-0,712684	CEIP MARIANO BENLLIURE		Alacant	Púb.	966915145
Q9655107B	ALDAIA		46016129	46960	AV.  DE LA CONCÒRDIA, 31	46016129@edu.gva.es		39,461561	-0,468732	CEIP MARIANO BENLLIURE		València	Púb.	962565220
S4600315H	BÈLGIDA		46035604	46868	CL.  AUSIÀS MARCH, 8	46035604@edu.gva.es		38,857762	-0,47452	CEIP MARIANO JORNET PERALES		València	Púb.	620680547
Q6255014J	BENICARLÓ		12000455	12580	PS.  MARÍTIM, 1	12000455@edu.gva.es		40,415228	0,425999	CEIP MARQUÉS DE BENICARLÓ		Castelló	Púb.	964336410
Q5355249C	PILAR DE LA HORADADA		03011719	3190	CR.  DE LA TORRE, S/N	03011719@edu.gva.es		37,866808	-0,783784	CEIP MARTÍN ARTIGOT		Alacant	Púb.	966904190
Q9655474F	XÀTIVA		46004723	46800	CL.  VENTURA PASCUAL, 1	46004723@edu.gva.es		38,986125	-0,526024	CEIP MARTÍNEZ BELLVER		València	Púb.	962249700
Q9655703H	ONTINYENT		46018102	46870	CL.  JOSÉ IRANZO, 52	46018102@edu.gva.es		38,823385	-0,597864	CEIP MARTÍNEZ VALLS		València	Púb.	962919365
Q9655222I	RIBA-ROJA DE TÚRIA		46016804	46190	CL.  PERPINYANET, S/N	46016804@edu.gva.es		39,550346	-0,581712	CEIP MAS DE ESCOTO		València	Púb.	962718150
Q4601089H	LA POBLA DE VALLBONA		46024710	46185	CL.  ISABEL DE VILLENA, 2	46024710@edu.gva.es		39,585665	-0,538625	CEIP MAS DE TOUS		València	Púb.	962718170
Q9655540D	VALÈNCIA		46018126	46009	CL.  PADRE URBANO, S/N	46018126@edu.gva.es		39,48791	-0,370143	CEIP MAX AUB		València	Púb.	962566280
S0300006D	PILAR DE LA HORADADA		03015211	3190	AV.  DE LAS COFRADÍAS, 2	03015211@edu.gva.es		37,862496	-0,800285	CEIP MEDITERRÁNEO		Alacant	Púb.	966904205
Q0300684H	ALACANT		03017485	3540	CL.  CATEDRÁTICO ABELARDO RIGUAL, 4	03017485@edu.gva.es		38,364907	-0,422288	CEIP MEDITERRÁNEO		Alacant	Púb.	965937380
Q9655307H	SAGUNT - EL PUERTO SAGUNTO		46017559	46520	CL.  GÓMEZ FERRER, 72	46017559@edu.gva.es		39,662217	-0,222065	CEIP MEDITERRÁNEO		València	Púb.	962617370
Q5355074E	ELX		03004740	3203	CL.  ANTONIO SEGARRA, 2	03004740@edu.gva.es		38,266885	-0,684028	CEIP MEDITERRANI		Alacant	Púb.	966915285
Q5355415J	CALP		03003395	3710	AV.  MASNOU, 15	03003395@edu.gva.es		38,64322	0,038821	CEIP MEDITERRANI		Alacant	Púb.	966870915
Q9655154D	MELIANA		46005375	46133	CL.  MARÍA MANGLANO, 4	46005375@edu.gva.es		39,531295	-0,346187	CEIP MEDITERRANI		València	Púb.	962566980
Q5355003D	XÀBIA		03006220	3730	AV.  RAMON LLIDÓ, 10	03006220@edu.gva.es		38,78633	0,162134	CEIP MEDITERRÀNIA		Alacant	Púb.	966428830
Q5355022D	ELX		03004661	3206	CL.  CARLOS ANTON PASTOR, S/N	03004661@edu.gva.es		38,277658	-0,708671	CEIP MENÉNDEZ PELAYO		Alacant	Púb.	966915255
Q9655773A	VALÈNCIA		46019866	46021	CL.  ERNESTO FERRER, 2	46019866@edu.gva.es		39,471864	-0,356627	CEIP MESTALLA		València	Púb.	962566680
Q5355453A	BENIDOLEIG		03002950	3759	CL.  RACONÀ, 11	03002950@edu.gva.es		38,790971	-0,029217	CEIP MESTRAL		Alacant	Púb.	966409920
Q6255206B	ONDA		12004345	12200	CL.  SICILIA, S/N	12004345@edu.gva.es		39,967122	-0,255418	CEIP MESTRE CABALLERO		Castelló	Púb.	964738780
Q5355387A	ELX - LA PERLETA		03005291	3295	CL.  DELS BOTELLA, S/N	03005291@edu.gva.es		38,258334	-0,61341	CEIP MESTRE CANALETES		Alacant	Púb.	966912555
Q6255071J	BENICARLÓ		12003407	12580	CL.  PUIG DE LA NAO, 15	12003407@edu.gva.es		40,422114	0,425409	CEIP MESTRE FRANCESC CATALÁN		Castelló	Púb.	964336470
Q5355009A	BENIDORM		03010314	3503	CL.  DE LA BARCA DEL BOU (SALT DE L'AIGUA), 3	03010314@edu.gva.es		38,555155	-0,120852	CEIP MESTRE GASPAR LÓPEZ		Alacant	Púb.	966816365
Q9655606C	DAIMÚS		46003743	46710	CL.  ERA, S/N	46003743@edu.gva.es		38,968065	-0,151188	CEIP MESTRE RAFAEL NOGUERA		València	Púb.	962826670
Q5355470E	MONÒVER		03011689	3640	CL.  RONDA DE LA CONSTITUCIÓN, 45	03011689@edu.gva.es		38,437304	-0,846055	CEIP MESTRE RICARDO LEAL		Alacant	Púb.	966957360
Q6255029H	CASTELLÓ DE LA PLANA		12003882	12006	CL.  PINTOR SOROLLA, 16	12003882@edu.gva.es		39,986788	-0,052367	CEIP MESTRE VICENT ARTERO		Castelló	Púb.	964739540
Q9655445F	BURJASSOT		46002428	46100	CL.  LLIBERTAT, 28	46002428@edu.gva.es		39,508064	-0,414315	CEIP MIGUEL BORDONAU		València	Púb.	962566120
Q5355159D	ALGORFA		03000591	3169	CL.  MIGUEL HERNÁNDEZ, 1-3	03000591@edu.gva.es		38,08596	-0,795148	CEIP MIGUEL DE CERVANTES		Alacant	Púb.	965290135
Q5355037B	ELX		03011872	3202	AV.  DEL FERROCARRIL, 50	03011872@edu.gva.es		38,273565	-0,682622	CEIP MIGUEL DE CERVANTES		Alacant	Púb.	966912530
Q9655463I	CATADAU		46002881	46196	PZ.  DOCTOR BOSCH MARIN, 10	46002881@edu.gva.es		39,273655	-0,570871	CEIP MIGUEL DE CERVANTES		València	Púb.	962980125
Q9655080A	XIRIVELLA		46003652	46950	AV.  DE LA CONSTITUCIÓ, S/N	46003652@edu.gva.es		39,46224	-0,427576	CEIP MIGUEL DE CERVANTES		València	Púb.	962566580
Q9655713G	PATERNA		46006458	46980	CL.  MAESTRO RAMON RAMIA, 2	46006458@edu.gva.es		39,500779	-0,438842	CEIP MIGUEL DE CERVANTES		València	Púb.	961205535
Q5355216B	ELX		03004624	3204	PS.  GERMANÍAS, S/N	03004624@edu.gva.es		38,262168	-0,702535	CEIP MIGUEL DE UNAMUNO		Alacant	Púb.	966915435
Q5355215D	ELX		03011069	3203	AV.  SANTA POLA, S/N	03011069@edu.gva.es		38,26226	-0,677816	CEIP MIGUEL HERNÁNDEZ		Alacant	Púb.	966912320
Q5355277D	ORIHUELA		03011239	3300	CR.  DE ARNEVA, KM. 0,4, 	03011239@edu.gva.es		38,077977	-0,948966	CEIP MIGUEL HERNÁNDEZ		Alacant	Púb.	966904185
Q5355530F	CREVILLENT		03009920	3330	CL.  REVERENDO PASCUAL MARTINEZ, 45	03009920@edu.gva.es		38,242158	-0,813214	CEIP MIGUEL HERNÁNDEZ		Alacant	Púb.	966915130
Q5355442D	BENIDORM		03011732	3502	AV.  NICARAGUA, 17	03011732@edu.gva.es		38,540424	-0,140896	CEIP MIGUEL HERNÁNDEZ		Alacant	Púb.	966870770
Q5355597E	SANT VICENT DEL RASPEIG		03013261	3690	CL.  AZORÍN, S/N	03013261@edu.gva.es		38,397795	-0,532107	CEIP MIGUEL HERNÁNDEZ		Alacant	Púb.	965937090
Q5355166I	ALCOI		03010284	3804	CL.  SANTA TERESA DE JORNET, 2	03010284@edu.gva.es		38,703698	-0,466919	CEIP MIGUEL HERNÁNDEZ		Alacant	Púb.	966527565
Q9655103A	VALÈNCIA		46012458	46019	CL.  ESTEBAN DOLZ DEL CASTELLAR, S/N	46012458@edu.gva.es		39,494723	-0,366917	CEIP MIGUEL HERNÁNDEZ		València	Púb.	961205500
Q9655223G	RIOLA		46007311	46417	CL.  ANTONIO MACHADO, 1	46007311@edu.gva.es		39,197607	-0,336199	CEIP MIGUEL HERNÁNDEZ		València	Púb.	961719140
Q9655358A	TORRENT		46016579	46900	CL.  CONSTITUCIÓN, S/N	46016579@edu.gva.es		39,431345	-0,478324	CEIP MIGUEL HERNÁNDEZ		València	Púb.	962566990
Q5355495B	ELDA		03010235	3600	CL.  LA MELVA, S/N	03010235@edu.gva.es		38,479907	-0,803279	CEIP MIGUEL SERVET		Alacant	Púb.	966957405
Q9655765G	VALÈNCIA		46020340	46022	CL.  PEPE ALBA, 21	46020340@edu.gva.es		39,467756	-0,346745	CEIP MIQUEL ADLERT I NOGUEROL		València	Púb.	962566290
Q5355126C	AIGÜES		03000096	3569	AV.  DEL DOCTOR SAPENA, S/N	03000096@edu.gva.es		38,500573	-0,365124	CEIP MIRADOR D'AIGÜES		Alacant	Púb.	966908140
S1200001D	ONDA		12006767	12200	AV.  SERRA D'ESPADÀ, 89	12006767@edu.gva.es		39,968059	-0,257031	CEIP MIRALCAMP		Castelló	Púb.	964738855
Q5355419B	CALLOSA D'EN SARRIÀ		03003425	3510	PD.  MIRANTBÓ, S/N	03003425@edu.gva.es		38,654776	-0,119243	CEIP MIRANTBÓ		Alacant	Púb.	966870830
Q9655141A	QUART DE POBLET		46003275	46930	CL.  XIQUET DE QUART, 1	46003275@edu.gva.es		39,479991	-0,432772	CEIP MOLÍ D'ANIMETA		València	Púb.	961207340
Q5355375F	GUARDAMAR DEL SEGURA		03005941	3140	CL.  MOLIVENT, S/N	03005941@edu.gva.es		38,086599	-0,655677	CEIP MOLIVENT		Alacant	Púb.	965290110
Q4601214B	BUFALI		46032093	46891	CL.  LA PAU, 9	46032093@edu.gva.es		38,867822	-0,513836	CEIP MÓNICA PONT		València	Púb.	961839600
Q5355468I	MURO DE ALCOY		03012293	3830	CM.  DE L'HORT, 4	03012293@edu.gva.es		38,777414	-0,434711	CEIP MONTCABRER		Alacant	Púb.	966527580
Q9655138G	GANDIA		46018096	46701	CL.  MONTDÚVER, S/N	46018096@edu.gva.es		38,972564	-0,186896	CEIP MONTDÚVER		València	Púb.	962826620
Q4601134B	L'ELIANA		46024503	46183	CL.  JOSÉ ALEGRE RUBIO, 11	46024503@edu.gva.es		39,564516	-0,541219	CEIP MONTE ALEGRE		València	Púb.	962718160
Q5355554F	ALACANT		03011057	3015	CL.  CRONISTA VICENTE MARTÍNEZ MORELLA, 16	03011057@edu.gva.es		38,373525	-0,478485	CEIP MONTE BENACANTIL		Alacant	Púb.	965919690
Q5355027C	DÉNIA		03009993	3700	CL.  JOSÉ OLIVER, 3	03009993@edu.gva.es		38,833548	0,10378	CEIP MONTGÓ		Alacant	Púb.	966428865
Q9655048H	SAGUNT		46007700	46500	CL.  BOTÀNIC CAVANILLES, S/N	46007700@edu.gva.es		39,683989	-0,27601	CEIP MONTÍBER		València	Púb.	962617335
Q9655156I	VALÈNCIA		46012227	46006	PZ.  PARQUE MONTEOLIVETE, 3	46012227@edu.gva.es		39,460194	-0,360328	CEIP MONTOLIVET		València	Púb.	962566700
Q9655686E	MONTROI	15/4/2024. Compra 10 licencias UMDP	46005752	46193	CL.  CREU ROJA, S/N	46005752@edu.gva.es		39,340604	-0,616972	CEIP MONTROI		València	Púb.	962980155
Q5355553H	ALACANT		03009971	3008	PZ.  FARMACÉUTICO LUIS GISBERT, 4	03009971@edu.gva.es		38,338198	-0,504609	CEIP MORA PUCHOL		Alacant	Púb.	965932500
Q6255167F	FIGUEROLES		12001711	12122	CL.  DIPUTACIÓ, S/N	12001711@edu.gva.es		40,116702	-0,234146	CEIP NARAM		Castelló	Púb.	964738395
Q9655005H	CARCAIXENT		46002672	46740	CL.  JAUME I EL CONQUERIDOR, 6	46002672@edu.gva.es		39,11825	-0,446695	CEIP NAVARRO DARÁS		València	Púb.	962457560
Q9655541B	VALÈNCIA		46014856	46014	CL.  ARQUITECTO SEGURA DEL LAGO, 9	46014856@edu.gva.es		39,45442	-0,403366	CEIP NICOLAU PRIMITIU GÓMEZ SERRANO		València	Púb.	962566070
Q1200345E	NULES		12007218	12520	CL.  PASCUALA LAUTERIO, S/N	12007218@edu.gva.es		39,858249	-0,159066	CEIP NOU PEDRO ALCÁZAR		Castelló	Púb.	964738880
Q1200326E	BORRIANA		12006998	12530	CL.  DUBLÍN, 4	12006998@edu.gva.es		39,880269	-0,077119	CEIP NOVENES DE CALATRAVA		Castelló	Púb.	964738870
